epoch,error
1.0,0.22148212882937246
2.0,0.007424756990869139
3.0,0.006928766068789434
4.0,0.0069298787426624354
5.0,0.00694542021342657
6.0,0.006961547240510249
7.0,0.0069778284660511995
8.0,0.006994238713732829
9.0,0.007010763900462287
10.0,0.00702738897639413
11.0,0.007044097552694014
12.0,0.007060871899258377
13.0,0.007077692967964033
14.0,0.00709454043195201
15.0,0.007111392741478562
16.0,0.007128227196906229
17.0,0.007145020039095274
18.0,0.007161746557093142
19.0,0.007178381212623322
20.0,0.007194897780458728
21.0,0.00721126950334052
22.0,0.007227469259687832
23.0,0.0072434697419531974
24.0,0.007259243643129088
25.0,0.007274763848620215
26.0,0.007290003630476218
27.0,0.007304936840844465
28.0,0.007319538101458437
29.0,0.0073337829860297965
30.0,0.007347648192559654
31.0,0.007361111702822823
32.0,0.007374152926597624
33.0,0.007386752828600914
34.0,0.00739889403652613
35.0,0.007410560929053682
36.0,0.007421739703189445
37.0,0.007432418420767674
38.0,0.007442587034414582
39.0,0.007452237393689555
40.0,0.007461363232493255
41.0,0.007469960139143194
42.0,0.0074780255107648585
43.0,0.00748555849382578
44.0,0.007492559912752811
45.0,0.007499032188622379
46.0,0.007504979249905908
47.0,0.007510406437194212
48.0,0.007515320403724736
49.0,0.007519729013402183
50.0,0.0075236412378452255
51.0,0.007527067053817693
52.0,0.007530017342219975
53.0,0.007532503789630746
54.0,0.007534538793207959
55.0,0.007536135369583605
56.0,0.0075373070682243585
57.0,0.007538067889580877
58.0,0.007538432208214948
59.0,0.007538414700975381
60.0,0.007538030280191846
61.0,0.007537294031769622
62.0,0.007536221157996919
63.0,0.007534826924819381
64.0,0.007533126613291598
65.0,0.0075311354748829286
66.0,0.007528868690291924
67.0,0.0075263413314103
68.0,0.007523568326071488
69.0,0.007520564425219789
70.0,0.007517344172143216
71.0,0.007513921873424845
72.0,0.00751031157128389
73.0,0.007506527016997496
74.0,0.007502581645118235
75.0,0.007498488548228079
76.0,0.007494260451999523
77.0,0.007489909690366201
78.0,0.007485448180640284
79.0,0.00748088739845109
80.0,0.007476238352419334
81.0,0.007471511558524037
82.0,0.007466717014164134
83.0,0.007461864171964507
84.0,0.007456961913425789
85.0,0.007452018522569113
86.0,0.007447041659779789
87.0,0.007442038336107664
88.0,0.007437014888335172
89.0,0.00743197695517563
90.0,0.0074269294550131865
91.0,0.007421876565639769
92.0,0.007416821706481388
93.0,0.007411767523834308
94.0,0.007406715879648743
95.0,0.007401667844400661
96.0,0.007396623694579307
97.0,0.007391582915286961
98.0,0.0073865442083958345
99.0,0.0073815055066342615
100.0,0.007376463993878792
101.0,0.007371416131811904
102.0,0.007366357692966399
103.0,0.0073612838000208895
104.0,0.007356188971038042
105.0,0.007351067170154625
106.0,0.007345911863043371
107.0,0.007340716076279814
108.0,0.007335472459568467
109.0,0.0073301733496192985
110.0,0.00732481083432589
111.0,0.007319376815786846
