epoch,error
1.0,0.08462739875020722
2.0,0.037376712695473296
3.0,0.010029164282383053
4.0,0.005835355698692138
5.0,0.005496243204925535
6.0,0.006924699473540921
7.0,0.005636423423593442
8.0,0.0029457602320053246
9.0,0.0010400581369306894
10.0,0.00042139528184922655
11.0,0.00017772665294758325
12.0,6.900400813414069e-05
13.0,1.0687968771361862e-05
14.0,2.268883955695621e-06
15.0,3.261599706911005e-05
16.0,8.644423377202481e-05
17.0,0.00015005610513061063
18.0,0.000212457712674251
19.0,0.00026616388972650583
20.0,0.00030724433796829563
21.0,0.0003346299653549905
22.0,0.00034907997501840566
23.0,0.00035220923363674404
24.0,0.0003457970556511494
25.0,0.0003314180824985566
26.0,0.00031033240005638664
27.0,0.00028354405500989155
28.0,0.0002519500947590829
29.0,0.00021652419228250473
30.0,0.0001784927104892863
31.0,0.00013946264478736792
32.0,0.00010145507577727416
33.0,6.679628119483283e-05
34.0,3.783794003955488e-05
35.0,1.6531010478069748e-05
36.0,3.958415169149317e-06
37.0,8.749104601504295e-12
38.0,3.2988553125336786e-06
39.0,1.1586852512477474e-05
40.0,2.225370124989376e-05
41.0,3.292051194165009e-05
42.0,4.1805223766882563e-05
43.0,4.78185803408029e-05
44.0,5.0475597683279225e-05
45.0,4.9748622396178275e-05
46.0,4.5942758762385376e-05
47.0,3.9615512647498006e-05
48.0,3.152982526828851e-05
49.0,2.2622947960362264e-05
50.0,1.397087443562495e-05
51.0,6.684385083080271e-06
52.0,1.7006195528382705e-06
53.0,4.349827928506377e-08
54.0,5.02473182977331e-06
55.0,2.6831103336876075e-05
56.0,8.467213935316053e-05
57.0,0.00019610643440776137
58.0,0.00035633228744023974
59.0,0.0005356319933678688
60.0,0.0007015852536116308
61.0,0.0008340983508487025
62.0,0.000923532089717816
63.0,0.0009676774653909488
64.0,0.0009747241857153952
65.0,0.000960230932229519
66.0,0.0009377890520374292
67.0,0.0009145805054411988
68.0,0.0008930087243877378
69.0,0.0008734171930348547
70.0,0.0008555852623915566
71.0,0.0008392532158436945
72.0,0.0008242587876772575
73.0,0.0008105477253216232
74.0,0.000798136904229948
75.0,0.0007870636801508479
76.0,0.0007773439965734672
77.0,0.0007689496503953476
78.0,0.0007618045084655829
79.0,0.0007557940173935886
80.0,0.0007507811844511588
81.0,0.0007466233286193108
82.0,0.0007431858840093155
83.0,0.0007403515528250377
84.0,0.0007380246939864928
85.0,0.0007361318135492311
86.0,0.0007346194230597331
87.0,0.0007334505070723646
88.0,0.0007326005816688722
89.0,0.0007320539927339691
90.0,0.0007318007990839173
91.0,0.0007318343583563468
92.0,0.0007321495900610979
93.0,0.0007327418163338505
94.0,0.0007336060557249062
95.0,0.0007347366491301755
96.0,0.0007361271148492764
97.0,0.0007377701520755979
98.0,0.0007396577334943607
99.0,0.0007417812456511098
100.0,0.0007441316497018216
101.0,0.000746699645344297
102.0,0.000749475827816617
103.0,0.0007524508325667696
104.0,0.000755615465205746
105.0,0.0007589608161872085
106.0,0.0007624783607066048
107.0,0.0007661600448665068
108.0,0.0007699983594054272
109.0,0.0007739864023615112
110.0,0.0007781179320209831
111.0,0.0007823874114322232
112.0,0.0007867900456778485
113.0,0.0007913218130047268
114.0,0.0007959794908218533
115.0,0.0008007606774912367
116.0,0.0008056638107576912
117.0,0.0008106881835875975
118.0,0.0008158339581134438
119.0,0.0008211021783080391
120.0,0.0008264947819380342
121.0,0.0008320146122701307
122.0,0.000837665429923416
123.0,0.0008434519251780783
124.0,0.0008493797309631318
125.0,0.0008554554366550319
126.0,0.000861686602724199
127.0,0.0008680817761701001
128.0,0.0008746505065860634
129.0,0.0008814033625956455
130.0,0.000888351948302815
131.0,0.0008955089192996521
132.0,0.00090288799767899
133.0,0.0009105039854060762
134.0,0.0009183727753132359
135.0,0.0009265113588961076
136.0,0.0009349378300079401
137.0,0.0009436713834712604
138.0,0.0009527323075528385
139.0,0.0009621419691777768
140.0,0.0009719227906917452
141.0,0.0009820982169157018
142.0,0.0009926926711753207
143.0,0.00100373149892695
144.0,0.00101524089754383
145.0,0.0010272478307737744
146.0,0.0010397799263308532
147.0,0.0010528653550484987
148.0,0.0010665326899999014
149.0,0.001080810743995509
150.0,0.0010957283839050829
151.0,0.0011113143203364342
152.0,0.0011275968713510556
153.0,0.0011446036991269782
154.0,0.001162361518814454
155.0,0.0011808957792948536
156.0,0.0012002303161773036
157.0,0.001220386978178763
158.0,0.0012413852290636218
159.0,0.0012632417285939634
160.0,0.0012859698974853847
161.0,0.0013095794731849244
162.0,0.0013340760653832175
163.0,0.0013594607225095162
164.0,0.001385729522974132
165.0,0.0014128732075049727
166.0,0.001440876871416933
167.0,0.0014697197378306878
168.0,0.0014993750344456964
169.0,0.0015298099971391033
170.0,0.0015609860230541167
171.0,0.0015928589936032678
172.0,0.0016253797836554456
173.0,0.0016584949669259416
174.0,0.0016921477192638344
175.0,0.0017262789113930126
176.0,0.0017608283712570864
177.0,0.0017957362842686317
178.0,0.0018309446885153642
179.0,0.0018663990124896596
180.0,0.0019020495962998416
181.0,0.001937853134493909
182.0,0.0019737739800980265
183.0,0.0020097852552745533
184.0,0.0020458697236415265
185.0,0.002082020391810691
186.0,0.002118240821814065
187.0,0.002154545150400421
188.0,0.0021909578243812337
189.0,0.0022275130722525945
190.0,0.002264254140555285
191.0,0.002301232328634112
192.0,0.0023385058577673505
193.0,0.0023761386105030907
194.0,0.0024141987740731808
195.0,0.002452757418614309
196.0,0.002491887037215473
197.0,0.0025316600710114205
198.0,0.0025721474389826244
199.0,0.002613417088975047
200.0,0.0026555325837602944
201.0,0.002698551733660334
202.0,0.0027425252852527862
203.0,0.0027874956738170027
204.0,0.0028334958453637795
205.0,0.0028805481522164982
206.0,0.0029286633241409924
207.0,0.002977839514941232
208.0,0.0030280614222894064
209.0,0.003079299476396122
210.0,0.003131509091034174
211.0,0.0031846299684884067
212.0,0.003238585448311716
213.0,0.0032932818884061927
214.0,0.0033486080660139104
215.0,0.0034044345857867295
216.0,0.0034606132823079725
217.0,0.0035169766053820854
218.0,0.0035733369782144867
219.0,0.0036294861214275875
220.0,0.003685194339860122
221.0,0.003740209774448118
222.0,0.0037942576283590762
223.0,0.0038470393851020635
224.0,0.003898232046678735
225.0,0.003947487432027513
226.0,0.003994431589985456
227.0,0.004038664396547807
228.0,0.0040797594229325974
229.0,0.004117264178182579
230.0,0.004150700846771444
231.0,0.004179567656558546
232.0,0.0042033410237248435
233.0,0.004221478626932989
234.0,0.0042334235605794406
235.0,0.004238609704332389
236.0,0.004236468421173524
237.0,0.004226436657599182
238.0,0.004207966467250568
239.0,0.004180535913906545
240.0,0.004143661232905052
241.0,0.0040969100419346585
242.0,0.00403991528876438
243.0,0.003972389492085401
244.0,0.00389413864582109
245.0,0.003805074874022054
246.0,0.003705226483692069
247.0,0.003594743390230225
248.0,0.0034738948627843946
249.0,0.003343054873332548
250.0,0.003202667331114283
251.0,0.003053177774030131
252.0,0.002894908663230274
253.0,0.002727848707043962
254.0,0.00255136130292261
255.0,0.0023640127780324557
